labels	text	cls
O B_LOC I_LOC I_LOC O O O B_PER I_PER O O O	'' Kingdom of Hungary '' ' – Andrew II ( 1205–1235 )	False
B_PER I_PER I_PER I_PER I_PER	Prince Maurice of the Netherlands	False
O B_LOC O O O	• Mečkovac ( 169 )	False
O O O O O O O O O O O O O O B_PER O O O O O	6 ) , from which it appears that he lived in the time of Hillel 's descendants ( comp .	False
O O O B_PER I_PER O O	' '' With Art Farmer '' '	False
O O B_PER I_PER O O O O B_PER I_PER O O O O	' '' Eric Butorac '' ' ' '' Jean-Julien Rojer '' '6–3 , 6–2	False
B_PER I_PER O O	Marcus Nilson , 2011–2012	False
B_LOC I_LOC I_LOC	Ebarb , Louisiana	False
B_PER I_PER I_PER	Didier de Radiguès	False
O B_ORG O O O O	'' Derrick '' ( 1974–1998 )	False
B_LOC I_LOC I_LOC O O O O O O	Aduri , Rabor ( ادوري - ''Adūrī '' )	False
B_LOC I_LOC I_LOC I_LOC	Northern Cambria School District	False
O O B_PER I_PER I_PER O B_PER I_PER I_PER	*2000 en:: Martin J. Lohse and Peter H. Krammer	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Paradise ( The Insyderz EP )	False
O O O B_ORG O O B_ORG I_ORG O O O O O	He passed his HSC examination from Dhaka College in the year 1970 .	False
O O O O O O O O O O O B_LOC O O O O O	Five years later , in 1811 , he was called to Berlin in a similar capacity .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	List of Microsoft - Nortel ( ICA ) products	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O O O O O O	Lifestyles of the Rich and Famous '' , July 1986–September 1986 .	False
B_ORG I_ORG I_ORG I_ORG I_ORG B_LOC I_LOC I_LOC	University of Texas at Austin Austin , Texas	False
B_PER I_PER O B_PER I_PER	Stefania Calegari / Pasquale Camerlengo	False
O O O O O O B_ORG I_ORG I_ORG O O O B_ORG I_ORG I_ORG O	He made his debut in the Soviet Top League in 1991 for FC Spartak Vladikavkaz .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Cleveland Elementary School shooting ( Stockton )	False
O O B_LOC I_LOC O O	' '' Central Kimberley '' '	False
B_ORG I_ORG I_ORG I_ORG	Northern Ontario Resource Trail	False
O O O O O B_ORG O B_ORG O O B_ORG B_ORG O	It featured talent from the Raw , SmackDown , and ECW brands .	False
O O B_LOC O B_LOC O O O O B_ORG I_ORG O B_ORG I_ORG O O B_ORG I_ORG I_ORG O O O O O O O O O O	Born in Boston , Massachusetts , she studied at Smith College and Newnham College at the University of Cambridge , before receiving acclaim as a poet and writer .	False
O O O O O O O B_PER I_PER O O O O B_PER I_PER O O O O	Similar results had already been derived by John Hicks ( 1939 ) and Paul Samuelson ( 1947 ) .	False
O O O O O B_ORG I_ORG I_ORG O O O O O O	`` The Waiting '' ( New York Times , 15 April , 2011 )	False
B_PER I_PER I_PER I_PER	Marcos Carlos Cruz Martínez	False
B_PER I_PER O O O O O O O O	John Cridland ( 31 January 2011 – October 2015 )	False
B_PER I_PER I_PER I_PER I_PER I_PER I_PER	Stacy Keibler / Skye / Miss Hancock	False
O O O B_ORG I_ORG O B_LOC I_LOC I_LOC O O O O	He graduated from Williston Academy in Easthampton , Massachusetts , in 1884 .	False
O B_PER I_PER O O O O O O O O O	'' Kim Ja-ok '' ' ( posthumously accepted by her son )	False
B_LOC I_LOC I_LOC I_LOC	My Ladye Nevells Booke	False
O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG O O O O O O O O O O	He was cut on August 30 , 2008 , after a lackluster performance in week 4 of the preseason against the Denver Broncos , which included an interception returned for a touchdown .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	71st Division ( United Kingdom )	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Siege of Mantua ( 1796–97 )	False
O O B_ORG I_ORG I_ORG O O	' '' All-NBA Second Team '' '	False
O O B_LOC O B_LOC O O O O O O B_LOC O	Born in Aurora , Minnesota , he grew up in nearby Eveleth .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	List of current MLS players	False
O O O O O O O O O O O B_PER I_PER I_PER O O O O O	He started his writing career as a newspaperman and later married Eloise Jarvis McGraw , also an author .	False
O O O O B_ORG I_ORG O O B_ORG O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O	He stood unsuccessfully in Belfast North at the 1945 and 1950 UK general elections , where he took 44.7 % and then 35.6 % of the votes cast .	False
B_PER I_PER I_PER I_PER I_PER I_PER	Roman Emperor ( Late Empire )	False
O B_LOC I_LOC O	'' Paraplatyptilia sahlbergi ''	False
O O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG O O O O O O O O O O O O	The band has completed recording all tracks for their follow up to 2010 's We Will All Evolve , Age of Ignorance '' , with a release date of August 21 , 2012 .	False
B_ORG I_ORG I_ORG	Nouvelle Revue Française	False
O O O O O O O O B_LOC I_LOC O O	The species was previously considered a synonym of Melitara dentata '' .	False
B_PER I_PER I_PER I_PER	The Pillars of Adventism	False
O O O O B_PER I_PER O	`` ( w / David Guetta )	False
O B_LOC I_LOC O	'' Hellinsia wrangeliensis ''	False
B_LOC I_LOC I_LOC I_LOC	Żabinka , Warmian-Masurian Voivodeship	False
B_PER I_PER O B_PER I_PER O O O O O	Darren Cahill / Mark Kratzmann '' ( First Round )	False
O O O O O O B_PER I_PER O O O O O B_PER I_PER O	His backstory somewhat parallels that of Steve Wozniak and his eventual relationship with Steve Jobs .	False
O B_LOC I_LOC I_LOC O O	** Central Military Club built .	False
O B_LOC I_LOC O O O O	'' Mylothris dimidiata '' Aurivillius , 1898	False
B_PER I_PER I_PER	J. A. Todd	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	1997 Women 's Hockey Champions Trophy	False
B_PER I_PER I_PER I_PER I_PER	Ali Ahmad Muhammad Al Rahizi	False
O O O O O O O B_PER I_PER O O O B_LOC	Image en:: FrankKnox c1943 g399009.jpg|Publisher ' '' Frank Knox '' ' from Illinois	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O	Ren & Stimpy `` Adult Party Cartoon '' ''	False
O O O O O B_LOC B_ORG I_ORG I_ORG O	It is part of the Harrison Micropolitan Statistical Area .	False
O B_LOC I_LOC O O O O O O	'' Dichagyris flavina '' ( Herrich-Schäffer , 1852 )	False
B_ORG I_ORG I_ORG O O O O O B_LOC I_LOC I_LOC O	Territory of Florida ( 1822–1845 ) became the State of Florida .	False
B_PER I_PER O O O	Karrie Webb ( 9 )	False
B_ORG I_ORG I_ORG I_ORG I_ORG	United Kingdom Energy Technologies Institute	False
O O B_ORG I_ORG O B_ORG I_ORG O B_LOC I_LOC	** en:: Kita Daitō , Minami Daitō , Oki Daitō	False
B_ORG I_ORG I_ORG O B_LOC	Vogel State Park in Blairsville	False
O O O O O O O O B_PER I_PER O O B_LOC I_LOC O O O O O	The song also appears on track 4 of Ramsey Lewis ' , Funky Serenity '' ( 1973 ) .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Choral Arts Society of Washington	False
O O O O B_LOC I_LOC O	File en:: ExtraExtra.jpg| '' Extra extra ''	False
O O B_PER I_PER O O	' '' David Beddall '' '	False
B_ORG I_ORG I_ORG I_ORG I_ORG	University Press of Southern Denmark	False
O O B_PER I_PER O O	' '' Valentino Rossi '' '	False
O O B_ORG I_ORG O O	' '' MC Oran '' '	False
B_LOC I_LOC I_LOC	Plainville , Georgia	False
O B_LOC I_LOC O	'' Sigara falleni ''	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	List of units using the B-26 Marauder during World War II	False
O B_ORG I_ORG O O B_PER I_PER O O	`` Danza Kuduro '' - Don Omar feat .	False
O O O O O O O O O O O O B_LOC I_LOC O	The following week , they lost to the highly favored 8 ranked Cincinnati Bearcats .	False
B_PER I_PER I_PER	George B. Johnson	False
B_PER I_PER I_PER I_PER I_PER O O O	Morton Downey , Jr . ( deceased )	False
O O O O O O O O O O O O O O O O O B_LOC O B_ORG I_ORG O O B_ORG I_ORG O O B_ORG O B_LOC O O B_LOC I_LOC O O B_LOC O O B_LOC O	The top is wooded but the look-out provides a superb panoramic view in all directions towards the Lusatian and Zittauer Mountains , the Lausitzer Bergland , the Landeskrone nearby Görlitz , the Jizera Mountains , the Krkonoše and the Ještěd .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Cumberland , MD-WV Metropolitan Statistical Area	False
B_PER I_PER B_PER I_PER B_PER I_PER	Nick Faldo Peter Fowler Bernhard Langer	False
B_PER I_PER O B_LOC O O O O	Vladimír Porubčan ( Slovakia , 1940 — )	False
B_PER I_PER I_PER I_PER O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O	The Pat Travers Band – Live ! Go for What You Know ''	False
B_LOC I_LOC I_LOC I_LOC	Hodgsons 's brown-toothed shrew	False
O O O O O O O O B_PER I_PER O	She and other dancers were photographed by artist Edmund Kesting .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Qasr el Banat , Lebanon	False
B_PER I_PER O O B_PER I_PER I_PER O	Sunil Prabhu was elected Mayor of Mumbai .	False
B_LOC I_LOC I_LOC I_LOC	Peak Charles National Park	False
B_ORG I_ORG I_ORG I_ORG	Channel Islands High School	False
B_LOC O O O O O O O O O O O	Berwick ' '' ( 902 ) ' '' - 375 534 538	False
O B_PER I_PER O O O	Historian Michael Grant wrote that en::	False
B_LOC I_LOC I_LOC	Centreville , Michigan	False
B_PER I_PER O B_PER I_PER I_PER	Richard Rodgers / Oscar Hammerstein II	False
O O B_PER I_PER O O	' '' Gastón Gaudio '' '	False
O B_LOC I_LOC O	'' Charaxes cithaeron ''	False
O O O O O O B_PER I_PER O O O O O O O O O O O O O O O	Later interests include the works of Richard Wagner and the connection of 18th and 19th century instrumental works and questions of meaning .	False
B_PER I_PER I_PER O O O O O	David Malet Armstrong ( born 1926 ) .	False
B_LOC I_LOC I_LOC	Roth , Bavaria	False
B_PER I_PER I_PER I_PER	Santa Claus 's reindeer	False
O O O O B_PER O O O	It was described by Turner in 1937 .	False
B_ORG I_ORG O O B_ORG I_ORG I_ORG	Pink World '' by Planet P Project	False
O O B_LOC O O	' '' Madagascar '' '	False
B_PER I_PER O O O	Marcel Dallemagne ( 2 )	False
O O O O B_PER I_PER O O O O O O O B_PER I_PER O O O O O O O O B_PER I_PER O O O O O O O	He is followed by Robin Roberts ( twelve starts ; 5–6–1 ) , Chris Short ( six starts ; 3–1–2 ) , and Curt Schilling ( five starts ; 2–0–3 ) .	False
B_LOC I_LOC I_LOC	Jesup , Iowa	False
B_LOC I_LOC I_LOC	Remetea , Harghita	False
B_PER I_PER O B_ORG I_ORG O O	Stanley Middleton , Booker prize-winning author .	False
B_LOC I_LOC O B_LOC I_LOC	Ishpeming Township , Marquette County	False
B_LOC O B_LOC O B_LOC O O O	Ozamiz , Oroquieta , Tangub ( Primary )	False
B_LOC O B_LOC I_LOC O B_LOC I_LOC I_LOC I_LOC O B_LOC	Emilia-Romagna , Friuli-Venezia Giulia , Trentino-Alto Adige / Südtirol , Veneto	False
B_PER I_PER O O O	Yeruham Zeisel ( 1975–1978 )	False
O O O O O O O O O B_ORG I_ORG O O B_PER I_PER O O O O O B_ORG I_ORG O	They have in the past been described as `` Absolutely Fabulous '' meets Noël Coward , as sung by the Andrew Sisters .	False
O O O O O B_PER I_PER O O O B_PER I_PER O	The winner was ridden by Richard Johnson and trained by Noel Chance .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Democratic Choice ( Israel )	False
O O O O O B_ORG I_ORG O	He has also played for Mumbai Indians .	False
B_LOC I_LOC I_LOC I_LOC O B_ORG	Newport , Rhode Island , USA	False
O B_ORG I_ORG O O B_ORG	'' Computer Love '' by Zapp	False
O O O O B_ORG I_ORG I_ORG I_ORG O O B_ORG I_ORG O	*Kornhill is served by Tai Koo MTR station on the Island Line .	False
B_ORG I_ORG O B_LOC I_LOC O B_LOC I_LOC O O	Highway 28 between Campbell River and Gold River ; and	False
O O B_PER I_PER I_PER I_PER O O	''See en:: Evan Fraser of Balconie '' .	False
O B_LOC I_LOC O O O O O O	'' Dryobotodes eremita '' ( Fabricius , 1775 )	False
B_PER I_PER O O O	John Eekelaar – Legal scholar	False
B_PER I_PER I_PER B_PER I_PER B_PER I_PER B_PER I_PER	Arantxa Sánchez Vicario Elena Likhovtseva Ai Sugiyama Julie Halard-Decugis	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	St. James Church ( Queens , New York )	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Labour Party ( Turkey )	False
B_PER I_PER O O O O O O	John McKenzie , 1893 / 94-1894 / 95	False
O O O O O O O O O B_LOC O B_LOC O	She was crowned on February 1 , 2003 in Ottawa , Canada .	False
B_PER I_PER I_PER I_PER	Claude F. A. Schaeffer	False
B_LOC I_LOC I_LOC	Bishopric of Lübeck	False
O B_ORG I_ORG I_ORG I_ORG I_ORG	** Willard House and Clock Museum	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Indian Harbour Beach , Florida	False
B_LOC I_LOC I_LOC I_LOC	East Cathlamet , Washington	False
B_PER I_PER I_PER	Sam the Kid	False
O O O O O B_ORG I_ORG O B_LOC I_LOC I_LOC I_LOC O O O O O	'' 'Β* '' ' - Yale University , New Haven , Connecticut , April 26 , 1865	False
B_PER I_PER I_PER I_PER I_PER	Narendra Patel , Baron Patel	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Valea Lungă River ( Târnava Mare )	False
O O O B_LOC I_LOC O O	The species resembles Lecithocera aulias '' .	False
B_PER I_PER O B_PER I_PER	Victor Banerjee ... Karpal Singh	False
O B_LOC I_LOC O	'' Cheirodon mitopterus ''	False
B_PER I_PER O B_LOC O O O	Sparsh Khanchandani - Uttran '' as Ichchha	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	University of Maryland Center for Environmental Science	False
O O O O O B_PER I_PER O B_PER I_PER O O O	`` Easy Living '' ( Ralph Rainger , Leo Robin ) - en:2:54	False
O O O O B_LOC I_LOC I_LOC O B_LOC O B_LOC I_LOC O	It is found in New South Wales , Queensland and Western Australia .	False
O O O B_LOC O O O	He arrived in MacKay in 1863 .	False
O O B_ORG O O	' '' Aprilia '' '	False
O O O O O O O O O O O B_ORG I_ORG O O O O	He made one appearance which came in a 4–0 defeat at Blackburn Rovers in October 1896 .	False
B_ORG I_ORG I_ORG O B_LOC I_LOC I_LOC O	Pacific Oaks College , Pasadena , California .	False
O O O O B_LOC I_LOC O B_LOC O	He mainly operated in Mush Plain and Sasun .	False
B_PER I_PER O O O O O	Rolf Herricht ( 1973 , 1977 )	False
O O B_PER I_PER O O O O O O O B_ORG I_ORG O O B_ORG I_ORG O O	The composer Colin Matthews described the work as being `` like La Valse orchestrated by Bernard Hermann '' .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Court of Cassation ( France )	False
B_PER I_PER I_PER I_PER I_PER	Art Powell ( coach )	False
O O O B_LOC O	It also borders Slovakia .	False
O O B_ORG I_ORG I_ORG I_ORG O O O O O	2010 en:: Alarm für Cobra 11 '' ( 1 episode )	False
B_ORG I_ORG O O O O	That Girl ( 1 episode )	False
B_ORG I_ORG B_PER I_PER I_PER	Major General Stephen Dodson Ramseur	False
O O O O O O O O O B_ORG I_ORG I_ORG O O	It is also the terminus for the 14.3 kilometer Seibu Haijima Line to .	False
B_PER I_PER O O O O	Ozzy Osbourne – Time After Time	False
O B_ORG I_ORG O O B_ORG I_ORG	'' Brain Stew '' by Green Day	False
B_PER I_PER I_PER I_PER I_PER I_PER	Igor Djuric ( Swiss footballer )	False
B_LOC I_LOC I_LOC	Sítio do Quinto	False
B_PER I_PER O O O	Wilson Martins ( 1921–2010 )	False
B_LOC O B_LOC O B_LOC O B_LOC O	Pyrénées-Atlantiques en:: Ustaritz , Arbonne , Bidart .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	University of Texas at Arlington	False
O O O B_PER I_PER	11 - RW Ron Ellis	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Barrington Daniels Parker Jr .	False
B_PER I_PER O O O O	Harry Jayawardena Prominent and Successful Businessman	False
B_PER I_PER I_PER I_PER I_PER	Army General Viktor Germanovich Kazantsev	False
B_PER I_PER O O O O	Ferdinand Ries - ''Symphony No .	False
O O B_LOC O O	' '' Perth '' '	False
O B_PER I_PER O O O O	'' Soul Train '' ( 1971–2008 )	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Elm Grove , Wharton County , Texas	False
O B_ORG O B_ORG I_ORG O	** NOFX – Self Entitled ''	False
O O B_ORG O O	== '' Stereochilus '' ==	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Administrative division of Polish territories during World War II	False
B_PER I_PER I_PER O O	Dave B. Mitchell – Shocktrooper	False
B_PER I_PER O B_ORG O	Nigel Owens ( Wales )	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Namtok Chat Trakan National Park	False
B_ORG I_ORG O B_LOC I_LOC I_LOC	Shatoujiao Subdistrict / Sha Tau Kok	False
O O O O O B_ORG I_ORG O O O O O O O O O B_ORG I_ORG I_ORG O O O O	Her first solo album , Early Days '' , was released in 2000 , followed by Titles & Idols '' in 2001 .	False
B_ORG I_ORG O O O	Zlatorog Arena ( 5,500 )	False
B_PER I_PER O O O	John Rutter ( *1945 )	False
B_PER I_PER O O O O O O	Daphne Guinness ( born 1967 ) , artist	False
B_PER I_PER O O O O B_PER I_PER	Yvonne Meusburger -- > replaced by Tsvetana Pironkova	False
O O O B_LOC I_LOC I_LOC I_LOC O B_ORG O O B_ORG O	Early customers include City of San Jose , Autodesk , and Netflix .	False
O O B_PER I_PER O O O O O	' '' Jim Lonborg '' ' ( 12–11 )	False
O O O B_ORG O O O O O O O O O O O O O O	It aired on MBC on Saturdays and Sundays en:21:45 for 50 episodes beginning March 14 , 2015 .	False
B_PER I_PER I_PER	Kathie Lee Gifford	False
B_ORG I_ORG I_ORG I_ORG I_ORG	19th-century Protestant missions in China	False
O B_LOC I_LOC O O O	'' Bombax ceiba '' L .	False
B_LOC I_LOC I_LOC I_LOC	Interim Government of Iran	False
O O B_PER I_PER I_PER	1892–1898 en:: John Q. Cannon	False
O B_ORG I_ORG I_ORG I_ORG O	'' Top of the Pops ''	False
O O O O B_LOC I_LOC O	It is located within Central Province .	False
B_PER I_PER I_PER B_PER I_PER	Anabel Medina Garrigues Sorana Cîrstea	False
B_ORG I_ORG I_ORG I_ORG I_ORG O B_LOC I_LOC	New York University Tisch Hospital , New York	False
B_ORG I_ORG I_ORG	Off the Ground	False
B_LOC I_LOC I_LOC I_LOC	Cecil County Public Schools	False
B_LOC I_LOC I_LOC	Sports Center Rožaje	False
B_LOC I_LOC O B_LOC I_LOC	New Westminster , British Columbia	False
O O O B_PER I_PER I_PER O O B_PER I_PER O	The producers were John Paddy Carstairs and later Robin Nash .	False
O B_ORG O O O	2007 Premiers ( stripped )	False
B_LOC I_LOC O O O O O	Collared towhee , ''Pipilo ocai '' ,	False
O B_ORG I_ORG O O O	'' Anything Goes '' - en:2:43	False
B_ORG I_ORG I_ORG I_ORG O B_ORG I_ORG	Bung Tomo class corvette - VL MICA	False
B_ORG I_ORG I_ORG I_ORG I_ORG	University of Nevada , Reno	False
B_PER I_PER I_PER I_PER I_PER O	Rod , Jane and Freddy ''	False
B_LOC I_LOC I_LOC I_LOC I_LOC O	Countdown en:: The Savoy Sessions ''	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Calgary Centre ( provincial electoral district )	False
O B_ORG I_ORG I_ORG I_ORG O O B_ORG I_ORG	| New York Central Railroad , via Penn Central	False
B_ORG I_ORG I_ORG I_ORG	Scouse ( food )	False
B_ORG I_ORG I_ORG I_ORG	People 's Representatives Coalition	False
O B_ORG I_ORG O O O B_LOC I_LOC I_LOC O	*25px WIS 42 Northbound travels to Kewaunee , Wisconsin .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	List of places in Serbia	False
B_LOC I_LOC I_LOC I_LOC	Hematite Township , Michigan	False
O B_PER I_PER O O O	- Maria Romberg , convicted murderer	False
B_ORG I_ORG I_ORG O B_LOC O B_LOC	RAF Pembroke Dock , Pembrokeshire , Wales	False
O O O B_LOC I_LOC O	He lives in Løkken Verk .	False
O O B_ORG I_ORG I_ORG	2004 — Olof Palme Prize	False
B_ORG I_ORG I_ORG I_ORG I_ORG O O O	Thomas Duckworth ( disambiguation ) , multiple people	False
O O B_PER I_PER O O	' '' Nevena Božović '' '	False
B_ORG I_ORG I_ORG I_ORG	Persa ( water )	False
B_ORG I_ORG I_ORG I_ORG I_ORG B_ORG I_ORG	St Nicholas ' Church , St Helens	False
B_PER I_PER I_PER I_PER I_PER	Charles , Duke of Mayenne	False
O O O B_PER I_PER	*Art Editor en:: Dave Sheridan	False
O O B_PER I_PER O O	' '' Temeka Johnson '' '	False
B_LOC I_LOC I_LOC	Porumbacu de Jos	False
O O O B_LOC O O B_LOC I_LOC I_LOC O O O O O O O O O	He came to California via the Central American isthmus in 1851 , at the age of twenty-two .	False
B_LOC I_LOC I_LOC	Hanapepe , Hawaii	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	List of Constituencies of the Lok Sabha	False
O O B_ORG I_ORG I_ORG	1024 1024 Bank of Greece	False
B_ORG I_ORG I_ORG O	Philippine Daily Inquirer Building	False
B_LOC I_LOC I_LOC I_LOC	Lassen Volcanic National Park	False
B_LOC I_LOC I_LOC I_LOC	Ingham County , Michigan	False
O B_LOC I_LOC O O O O O O	'' Epischnia prodromella '' ( Hübner , 1799 )	False
B_PER I_PER O O O	Jameer Nelson ( 6 )	False
O O B_PER I_PER O O	' '' Georgina Harland '' '	False
O O B_PER I_PER O O O O O O	*069 1973E Taku Miki for ' '' ' ( )	False
B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER	Simon Dyson , Gonzalo Fernández-Castaño , Peter Hanson , Ross McGowan	False
B_PER I_PER O O O O	Mary Pierce '' ( Final )	False
O O O O O O O O B_PER I_PER O	''Flood '' ( 1999 ) - ( with Jocelyn Pook )	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	11th Regiment , Royal Horse Artillery ( Honourable Artillery Company )	False
B_ORG I_ORG I_ORG O B_LOC	Henry Tyndale School , Farnborough	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Cocoș River ( Ilișoara )	False
O O B_ORG I_ORG O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O O	' '' Erre XI '' ' - ' '' Luny Tunes Presents en:: Erre XI '' '	False
B_PER I_PER O B_PER I_PER	Syd Walker , Arthur Cleave	False
B_PER I_PER I_PER O B_PER I_PER I_PER O O O O	Anabel Medina Garrigues / Arantxa Parra Santonja , 6–1 , 6–3	False
B_LOC I_LOC I_LOC	Columbus , Kentucky	False
