labels	text	cls
B_ORG I_ORG I_ORG I_ORG I_ORG	Instituto Tecnológico Autónomo de México	False
O O O O O O O O B_LOC O O O O O O O O O O O B_ORG I_ORG O O O	Kurz nach seiner Aufstellung wurde der Divisionsstab nach Afrika verlegt , um dort die Führung der Flakkräfte im Bereich der Panzerarmee Afrika zu übernehmen .	False
O O O O O O O O O O B_ORG O O O O O O	Aus dieser Motivation heraus verfasste man das „AutoVision“-Konzept , das Volkswagen der Stadt anlässlich ihres 60 .	False
B_PER I_PER I_PER I_PER I_PER I_PER I_PER I_PER	John de Vere , 7. Earl of Oxford	False
O O O B_LOC O O	*** ' '' Steiermark '' '	False
O O B_PER O O	' '' Eve '' '	False
B_PER I_PER I_PER	Denis Nikolajewitsch Schemelin	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Giles County ( Tennessee )	False
O O O O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O O	Im Finale konnten sich Michaël Llodra und Nenad Zimonjić gegen Robert Lindstedt und Horia Tecău durchsetzen .	False
O O O O O O B_LOC I_LOC I_LOC O	Ebenso erreicht man die nahe gelegene Île de Batz .	False
O O B_PER I_PER I_PER O O O O O O O O O	Darunter beispielsweise Eça de Queiroz , der in den Siebziger Jahren des 19 .	False
O O O B_LOC O O B_LOC O O	Dadurch werden die Jamal-Halbinsel und die Gydan-Halbinsel gebildet .	False
O O O O O O O B_ORG I_ORG I_ORG O	Sein Großvater mütterlicherseits war der Direktor des Botanischen Gartens Karlsruhe .	False
O O O O B_ORG O O O O O O	Eine Anerkennung durch die FCI kommt definitionsgemäß nicht in Betracht .	False
O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG Abtei St. Thomas ( Alt Brünn )	False
O B_ORG I_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG John I. Thornycroft & Company	False
O O B_LOC O O	' '' Ursberg '' '	False
B_PER I_PER O O O O O	Tani Tabbal dr , perc , vib	False
O O O O O O B_ORG O B_ORG O	Die nächsten wichtigeren Bahnhöfe sind in Saarbrücken und Völklingen .	False
O O O O O O O B_ORG I_ORG O B_LOC O	Der Artikel beinhaltet eine ausführliche Darstellung der französischen Fußballnationalmannschaft bei Europameisterschaften .	False
B_PER O O O O O O O O O	Wunibald in Einvernehmen mit seinem Bruder , dem hl .	False
O O O O O O O B_LOC I_LOC I_LOC O	Es besteht eine Partnerschaft mit der Stadt Wyk auf Föhr .	False
O O O O B_PER I_PER O O O O O O O O O O O	Sieger wurde der ungesetzte Jérémy Chardy , der damit sein erstes Turnier der Karriere gewinnen konnte .	False
O O O O B_ORG I_ORG O B_ORG I_ORG O B_ORG I_ORG O B_ORG I_ORG O	Seine Vereinsstationen war dabei Huddersfield Town , Bristol Rovers , Mansfield Town und Peterborough United .	False
O O O B_LOC O O	** ' '' Palenque '' '	False
O O O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O	Sie ergänzt die Konstitution und Konvention der Internationalen Fernmeldeunion .	False
B_PER I_PER I_PER	Dabney Herndon Maury	False
B_PER I_PER I_PER	Schimon ben Jochai	False
O O O O O O O O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER I_PER I_PER O O	Dabei arbeitete er unter anderem mit den Regisseuren Carlos Saura , Víctor Erice , Montxo Armendáriz und Fernando León de Aranoa zusammen .	False
O O O O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O	Zu seinen Lehrern gehörten Reginald Workman , Maria Schneider , Buster Williams , Slide Hampton , Kenny Werner und Conrad Herwig .	False
O O O O O O O O B_ORG I_ORG O B_ORG I_ORG O	Auf Vereinsebene spielte die Finnin unter anderem bei Tampereen Ilves und Espoo Blues .	False
O O O O O B_LOC I_LOC O O O O O O O O	Später zog er in das Pittsylvania County , wo er zeitweise als Bezirksstaatsanwalt fungierte .	False
O B_ORG I_ORG I_ORG	2000 NHL All-Star Game	False
B_ORG I_ORG O B_LOC I_LOC	Cow Palace , San Francisco	False
O O O O O O O O O O O O O O O O O O O O O O B_LOC O	In der Überzeugung , dass eine größere Stadt mehr Möglichkeiten für die Präsentation seines Talents bieten würde , zog seine Familie nach Atlanta .	False
O O B_LOC O O	' '' Sassanidenreich '' '	False
O O O O O O O O O B_ORG O	Die Schiffe erreichen damit eine Geschwindigkeit von etwa 24,5 kn .	False
O O B_LOC O O	' '' Stetten '' '	False
O O O O B_ORG O O	Zur Unterwasserortung war ein Sonar eingebaut .	False
B_LOC O B_LOC I_LOC	Spiegelau , Landkreis Freyung-Grafenau	False
O B_PER I_PER I_PER	1248 Wilhelm von Holland	False
O O O O B_PER I_PER I_PER I_PER O	Er war ein Universitätslehrer Johann Wolfgang von Goethes .	False
O O O O O B_LOC O B_LOC O O O O O	Bei den ersten Nachkriegsspielen waren Deutschland und Japan von der Teilnahme ausgeschlossen .	False
B_PER I_PER O O O O O O O O O O O O O O O O	Edmond Halley gelang es 1682 , den in diesem Jahr auftauchenden Schweifstern als periodisch wiederkehrenden Himmelskörper nachzuweisen .	False
O O B_PER I_PER	2010 – Isabel Allende	False
O O O O O O O O O B_ORG I_ORG O O O	Hauptsächlich wurden Lieder des zu diesem Zeitpunkt aktuellen Albums Moderne Zeiten '' gespielt .	False
O O O B_LOC I_LOC O O	*** ' '' Hochstift Worms '' '	False
O O O O O O O O O O B_PER I_PER O	Zwischen 1998 und 2010 gehörte er zum Stab des Kongressabgeordneten John Murtha .	False
O O O B_LOC O O	*** ' '' Altena '' '	False
B_PER O O O O O O O O O	Johannes , es ist mit einer Kolossalfigur des hl .	False
O O O O O O O O O O B_LOC I_LOC O	In ihm befindet sich heute das ''Schulzentrum Antonigasse '' der Erzdiözese Wien .	False
O B_LOC I_LOC O O O O O O O O	das Bistum Bamberg und stattete es mit reichen Gütern aus .	False
O O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O O O O O O	Ausstellungen von Chantal Akerman , Joseph Beuys , Chuck Close , Bruce Nauman , Kiki Smith und Kara Walker fanden unter ihrer Leitung statt .	False
B_LOC I_LOC I_LOC I_LOC	Klausen ( Eifel )	False
O O O O O O O O O B_ORG I_ORG O O	Im Sommer 2014 wurde er für ein Jahr an CSMS Iași ausgeliehen .	False
O O B_LOC O B_LOC	Letná-Stadion]] , Prag , Teplice	False
O O O O O O O O B_ORG I_ORG O	Sie war von 1994 bis 2009 Abgeordnete des Europäischen Parlaments .	False
O O B_LOC O O	' '' Frankreich '' '	False
O O O O O B_PER O O	Solche Steine werden schon von Herodot beschrieben .	False
B_PER I_PER I_PER	Juan González Arintero	False
O O O O B_ORG I_ORG O B_ORG I_ORG O	Es war das Spiel Preußen Münster gegen Arminia Bielefeld .	False
O O O B_LOC O	Der Verwaltungssitz war Dabas .	False
O B_LOC O O O O O	In Arabien entstand im frühen 7 .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O	Da er kein Gehör für seine Forderung nach ARD-weiter Absetzung der Folge fand , kam es zu der denkwürdigen Entscheidung der Ausblendung , so dass dieser ''Scheibenwischer '' in Bayern nicht zu empfangen war .	False
O B_LOC O O O O O O O O O O O	Die Osmanen auf der anderen Seite waren seit der Mitte des 15 .	False
O O O O O O B_PER I_PER O	Zu seinen dortigen Lehrern gehörte auch Hermann Hahn .	False
O O B_PER I_PER O O O O O	' '' Richard Virenque '' ' 226 P .	False
O O O B_ORG O O	**** ' '' Braunschweig-Göttingen '' '	False
O O O O O O B_PER I_PER O O O	Dort unterlag er in seinem Auftaktmatch Stephen Lee mit de:3:10 .	False
O O O O B_ORG I_ORG I_ORG O O	Die Heimspiele werden im Cardiff Arms Park ausgetragen .	False
O B_PER I_PER I_PER	WEITERLEITUNG Georg von Vega	False
O O O O O O O O O O O B_LOC B_LOC O O B_LOC B_LOC O O O	Das Turnier der Gruppe F wurde an zwei Spielorten – im Schweizer Lugano und im italienischen Mailand – ausgetragen .	False
B_ORG I_ORG O B_LOC I_LOC O O B_LOC I_LOC I_LOC I_LOC I_LOC	Ballyroney Castle , County Down , heute Armagh , Banbridge and Craigavon	False
O B_LOC O O O O O O O	In Deutschland erschien das Album drei Tage später .	False
O O O B_LOC O O O O O O	Die Mannschaft aus Detroit entwickelte sich zu einem Spitzenteam .	False
B_ORG I_ORG O O O	Real Love '' – de:4:00	False
O O O O O B_LOC O O O O O O O O	Er zeichnete sich namentlich bei Lucknow aus , wurde dabei aber am 9 .	False
O O B_ORG I_ORG I_ORG O O	' '' Le Havre AC '' '	False
O O O O B_PER I_PER I_PER I_PER O O O O O O	Benannt nach dem Dichter Johann Wolfgang von Goethe , der Ende des 18 .	False
O O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O O O	Im Klostergebäude war zeitweise auch die Kurfürstlich-Pfälzische Academie der Maler , Bildhauer- und Baukunst '' untergebracht .	False
O O O O O O O O O B_LOC O B_LOC O O B_LOC O O O O O O O O O	Der Verein aus dem rund 40 Kilometer von der isländischen Hauptstadt Reykjavík entfernt gelegenen Keflavík spielt im 2.000 Zuschauer fassenden ''Keflavíkurvöllur '' -Stadion .	False
O O O O B_LOC O O	Sie ist im westlichen Nordamerika verbreitet .	False
O O B_PER I_PER O O	' '' Amr Shabana '' '	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG Call for papers	False
O O O B_LOC O O O O	Elisabethweg , 13187 Berlin-Pankow , Ecke Ossietzkystr .	False
O O O O O O B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC O	Zudem vertrat er seine Farben beim Qualifikationsturnier für die Olympischen Winterspiele in Sotschi 2014 .	False
O B_PER I_PER I_PER	weiterleitung Rugjer Josip Bošković	False
B_LOC I_LOC O O O O O B_LOC I_LOC I_LOC I_LOC I_LOC O O	Fyns Amt , die im Zuge der Kommunalreform zum 1. Januar 2007 in der	False
O O O O O O B_ORG I_ORG O O O O O O O O O	Dies entsprach dem damaligen Stand der Formel 1 , in der ab 1989 Turbomotoren verboten waren .	False
B_PER I_PER I_PER I_PER I_PER I_PER	Andrew Davidson , 2. Viscount Davidson	False
O O O O O O O O O O B_LOC O O	2002 verlief ebenfalls eine Kandidatur für das Bürgermeisteramt der Stadt Barletta erfolglos .	False
B_ORG I_ORG O O O	Süddeutsche Zeitung , Nr .	False
O O O O O O O O O O B_LOC O O O O O O O O O O O	Der Hals der Tiere war massig und kurz , die Halswirbel , um das große Gewicht zu tragen , extrem kurz .	False
O O O B_PER I_PER I_PER O	Sein Nachfolger war Lewis F. Powell .	False
O O O O O O B_ORG I_ORG	''Mädchen '' , Holzbüste , Sammlung Staatsgalerie München	False
O O O O O O O O B_PER I_PER O B_ORG O B_PER O O O O O O O O B_PER I_PER O O O O O O O O O O O	Nach einigen lockeren und letztlich fruchtlosen Anfragen bei Giovanni Michelotti , Pininfarina und Ghia entwickelten sich im Herbst 1970 ernstere Gespräche mit Pietro Frua , der letztlich den Auftrag zur Herstellung der Karosserie enthielt .	False
O O O B_LOC O O	** ' '' Navarra '' '	False
O O B_ORG I_ORG O O	' '' Werder Bremen '' '	False
O O O O O O O O O O O O O O O O O O B_PER I_PER O O O	Nach zähen Verhandlungen , gegen große Widerstände auch im eigenen politischen Lager und unter erheblichem außenpolitischen Druck unterzeichnete Konrad Adenauer am 10 .	False
B_LOC I_LOC I_LOC	Pla de l’Estany	False
O O O B_LOC I_LOC O	Er gehört zum Bezirk Altona .	False
O B_PER I_PER I_PER I_PER	WEITERLEITUNG Quincy Delight Jones III	False
B_PER I_PER O O O	Albemarle Bertie , 1 .	False
O O B_PER O O	' '' Missouri '' '	False
O O O O O O O O O B_LOC O O O O O O B_LOC O B_LOC O	Beide Brücken befinden sich etwa 1,5 km landeinwärts vom Eriesee an einer historisch wichtigen Verbindung zwischen Detroit und Toledo .	False
O O O O O O O O O O O O B_LOC I_LOC O O O O	Die vier Sieger des Viertelfinales spielten zusammen mit den Gruppendritten aus der Champions League eine „Challenge Round“ .	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG Club Sport Marítimo	False
O O O O O O O O O B_LOC O	Ein Jahr später übernahm er dann die Pfarrerstelle in Schmallenberg .	False
B_PER I_PER I_PER	Wladimir Dmitrijewitsch Dudinzew	False
O O O B_LOC	2006 Titelverteidigung in Rotterdam	False
O O O O B_PER O O O O O O O O B_PER I_PER O O O O O	Im Einzel erreichte er 1992 als Qualifikant das Halbfinale , das er gegen Jansher Khan in vier Sätzen verlor .	False
O O B_LOC O O	' '' Csorvás '' '	False
O O B_LOC O O	' '' Sielenbach '' '	False
O O O O B_PER I_PER I_PER O B_PER I_PER O B_PER I_PER I_PER I_PER O B_PER I_PER I_PER O B_PER I_PER O O O O O	Zu seinen Schüler können Vinzenz von Paul , Jean Eudes , Louis-Marie Grignion de Montfort , Charles de Condren , Jean-Jacques Olier und andere gezählt werden .	False
O O O O B_LOC O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O	Das höchste Gebäude in Nashville ist seit 1994 das AT & T Building mit einer Höhe von 188 Metern .	False
O O O O O O O O O O O B_LOC O B_LOC O B_LOC O	Es dauerte nicht lange und er sang auch als Gast in Hamburg , München und Stuttgart .	False
O O O B_PER I_PER	''Sex=Love² '' von Mayu Shinjo	False
O O O O B_ORG I_ORG I_ORG	Gesamtwertung und eine Etappe Tour de Suisse	False
B_ORG I_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG	Muzeum Polskiej Techniki Wojskowej / Muzeum Wojska Polskiego	False
B_PER I_PER O O O	Christophe Moreau 40 P .	False
O O O B_PER I_PER	1 zusammen mit Eleanor Helin	False
O O O O B_LOC O O O O B_LOC I_LOC O O O O O O	Seine Mutter stammt aus Irland , sein Vater aus Sierra Leone , er hat neun Geschwister .	False
O O O B_ORG I_ORG O O	*** ' '' Abtei Corvey '' '	False
O O O O O O B_LOC O O O B_LOC I_LOC O	Sie liegt fünf Kilometer südwestlich von Rosice und gehört zum Okres Brno-venkov .	False
O O O O O O O O B_PER I_PER O O O O O O O O O O O O	Auch anschließend blieb er der Mannschaft von Trainer Per Olsson treu , im Sommer 2011 verlängerte er seinen Kontrakt erneut langfristig .	False
O O O O O O O B_LOC O O B_LOC I_LOC I_LOC I_LOC O	Eine Steigerung fand sein erstes Jahr in Bristol in der Saison 2009 / 10 .	False
O B_LOC I_LOC I_LOC O O O O	1248 Neustadt bei Coburg , erste urkundliche Erwähnung	False
B_LOC I_LOC O O O	Hope River – 413 m	False
B_LOC O O B_LOC	Saint-Méen-le-Grand in der Bretagne	False
O O O O O O O B_PER I_PER O O O O	Gedenkstein zu Ehren des politischen Kampfes von Karl Liebknecht im damaligen Kaiserwahlkreis Potsdam-Spandau-Osthavelland	False
O O B_ORG I_ORG O O	' '' Torquay United '' '	False
O O O O B_PER I_PER O	Auf ihn folgte 2004 Amrullah Saleh .	False
B_PER I_PER I_PER I_PER	Johann Weichard von Valvasor	False
B_PER I_PER I_PER	Jan van Beekum	False
O B_ORG I_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG Mein Vater war ein Wandersmann	False
O O B_LOC O O O B_LOC O O O B_LOC O	Nachbargemeinden sind Abaújkér 5 km , Hernádszentandrás 7 km und Pere .	False
O O B_ORG I_ORG O O O B_ORG I_ORG I_ORG O	' '' The Scaffold '' ' - Lily the Pink ''	False
O O O O O O O O O O O B_ORG O O	Diese Dateien werden unmittelbar nach der Aufnahme innerhalb der Kamera in Speicherkarten abgelegt .	False
O O O O O O O O B_LOC I_LOC O O	Die Dreharbeiten zur Serie fanden jedoch überwiegend in Culver City statt .	False
O O O O O O B_PER O O B_ORG O O O O O O O	Bereits 1977 stand sie in einer Rainer-Werner-Fassbinder-Verfilmung , der ZDF-Produktion ''Bolwieser '' , vor der Kamera .	False
O B_LOC I_LOC I_LOC I_LOC O O O B_ORG B_ORG I_ORG O O O O O O O O O	Zur Saison 2014 / 15 wechselte Sommer zum Bundesligisten Borussia Mönchengladbach , bei dem er einen bis zum 30 .	False
B_PER I_PER O O O	David Guetta – ''Listen ''	False
O O O O B_ORG I_ORG O	1970 wechselte er zu Rot-Weiss Köln .	False
O O O O O O B_PER I_PER O O O	Die PCRM nominierte den bisherigen Amtsinhaber Vladimir Voronin zur Wiederwahl .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Cattleya Orchid and Three Brazilian Hummingbirds	False
O O O O O O O O B_LOC O	Damit gehörte er zu den führenden Beamten in Kurbayern .	False
O O O O O O O B_ORG I_ORG O B_PER I_PER O	2014 gibt er sein Debüt bei den Münchner Philharmonikern unter Christoph Eschenbach .	False
O B_LOC O O O O O O O O O O O O B_LOC B_PER O O	Das untergegangene Dorf Felsalben wurde als ''Felsalbia '' bereits 888 in einer Schenkungsurkunde des Frankenkönigs Arnulf genannt .	False
O B_LOC O B_ORG I_ORG	in Barcelona , Palau Blaugrana	False
O O O O B_LOC O	=== Administrative Unterteilung in Kleingebiete ===	False
O O O O B_LOC O	erobert den alten Römerhafen Porto .	False
B_PER I_PER I_PER	Pafnuti Lwowitsch Tschebyschow	False
O O O O O B_PER I_PER O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O	Nach dem tödlichen Unfall von Dan Wheldon beim Saisonfinale auf dem Las Vegas Motor Speedway wurde die offizielle Bekanntgabe weiter nach hinten verlegt , da Untersuchungen zum Unfall stattfanden .	False
B_PER I_PER I_PER	Sophie de Ségur	False
B_LOC O B_LOC O O O	Arad , Israel , seit 1989	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG The West Pole	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Bildungs- und Wissenschaftsministerium ( Litauen )	False
O O B_ORG I_ORG O O O O O O	' '' Mr. President '' ' – ''Coco Jamboo ''	False
B_LOC O O O O O O O O O	Aub , ''Stadt , '' 1529 Einwohner , 17,54 km²	False
B_ORG I_ORG I_ORG O B_LOC	Walker Art Center in Minneapolis	False
O O O B_LOC	Cp2 = 2-türiges Coupé	False
O O O O O O B_LOC O O O	Dadurch ist er vor allem in Süddeutschland bekannt geworden .	False
O O B_PER O O	' '' Oregon '' '	False
B_ORG I_ORG I_ORG I_ORG	Sasori – Jailhouse 41	False
O O O O O O O O O O O O B_LOC O O	Später wurde er mit der Kontrolle der militärischen Anlagen am Ostufer des Mississippi beauftragt .	False
O O B_LOC O O	' '' Pergamon '' '	False
O O B_PER I_PER O O O O B_PER I_PER O O	' '' Mario Ančić '' ' ' '' Ivan Dodig '' '	False
O O O O O O B_LOC O O B_LOC O	Er lag nahe der Mündung des Michelbachs in den Bessenbach .	False
O O O O O O B_ORG I_ORG O O O	Es ist einen Augenblick lang der Kölner Dom zu sehen .	False
B_ORG O O O O	2010 – ''nicht teilgenommen ''	False
B_PER I_PER O O	Isolde Hausser geb .	False
O O O O O O O O O B_PER I_PER I_PER O O O	2007 und 2008 nahm er Hörspiele für die Reihe Geisterjäger John Sinclair '' auf .	False
O O O O B_ORG O O O O O O O O O	Es ist Bestandteil des FFH-Gebietes „Talhänge bei Göttin , Grambeker Teiche und Umgebung“ .	False
B_LOC O O O O	Italien trat am 10 .	False
O O O O O O O O O O O O O O B_LOC O O O O B_ORG O O	Trotzdem setzte sie sich nach dem Jahr 2000 noch öffentlich für die Rechte der Palästinenser und gegen den jüngsten Afghanistankrieg ein .	False
O O O O O O O O O B_ORG I_ORG O O O	In ihrem vierten Bundesligaspiel , der Heimpartie gegen den BV Cloppenburg am 8 .	False
B_ORG I_ORG I_ORG O O B_ORG I_ORG O O	Stade Rennes UC D1 - RC Lens D1 de:4:3	False
O O B_LOC O O	' '' Adal '' '	False
O O O O O B_PER I_PER O B_PER I_PER O O	Die zweite Staffel wurde von Dirk Bach und Sonja Zietlow moderiert .	False
O O O O B_ORG B_PER O	Die Leitung hatte der Kastraten-Sänger Farinelli .	False
O O B_ORG I_ORG I_ORG I_ORG I_ORG O O O O	Nach den Terroranschlägen am 11. September 2001 ordnete am 22 .	False
O O O B_LOC I_LOC I_LOC I_LOC O O	und gehört dem Okres Rychnov nad Kněžnou an .	False
B_PER I_PER I_PER I_PER I_PER I_PER I_PER	Gerald Wellesley , 7. Duke of Wellington	False
O O B_LOC O O O	CZ-HL = Hlinsko , Vlastivedné muzeum	False
O O O O B_LOC O O O O O O O O O O O	Einige Arten wie der Bronze-Röhrling sind vollständig geschützt und dürfen nicht zu Speisezwecken gesammelt werden .	False
O O B_ORG I_ORG O O O O O	Spieltag beim FC Tranzit traf er zum de:1:0-Siegtreffer .	False
O O O O B_LOC O B_LOC O	Er liegt nordöstlich der hessischen Kleinstadt Schlitz .	False
B_PER I_PER O B_PER I_PER	Chen Hung-Ling / Cheng Wen-Hsing	False
O O O O O O B_LOC O B_LOC O	Dies galt in besonderem Maße für Alwar und Jaipur .	False
O O O O O O O O O B_PER O O O O O O O O O O O O O O O O	[…] Und ich finde , ihre [[[Thilo Sarrazin|Sarrazins]] und Buschkowskys Bücher sind wichtig für eine Debatte , die geführt werden muss und nicht unterdrückt werden darf.“	False
B_PER I_PER O B_PER I_PER	Timo Boll , Christian Süß	False
O O B_LOC O O	' '' Amstelveen '' '	False
O O O O O O O O B_ORG O	Für den Verein debütierte er 1995 in der Allsvenskan .	False
B_PER I_PER I_PER O O	Georgi Michailowitsch Gretschko , Bordingenieur	False
O O B_LOC I_LOC O B_LOC I_LOC I_LOC I_LOC O O O O O O	Die Städte Bad Belzig und Brandenburg an der Havel sind jeweils 20 Kilometer entfernt .	False
O O O O B_PER I_PER O	Mit einem Vorwort von Annemarie Gethmann-Siefert .	False
